source,model,config,suite,n,successes,success,steps,episode_s,step_ms,calls,query_ms
results_corrected/cronusvla_simplerenv_bridge/fixed_foveation_keep50/widowx_carrot_on_plate/summary.json,cronusvla_simplerenv_bridge,fixed_foveation_keep50,widowx_carrot_on_plate,50,4,8.0,57.88,8.475265132118947,146.42821582790165,57.88,nan
results_corrected/cronusvla_simplerenv_bridge/fixed_foveation_keep50/widowx_put_eggplant_in_basket/summary.json,cronusvla_simplerenv_bridge,fixed_foveation_keep50,widowx_put_eggplant_in_basket,50,49,98.0,32.84,4.971915564574301,151.3981597008009,32.84,nan
results_corrected/cronusvla_simplerenv_bridge/fixed_foveation_keep50/widowx_spoon_on_towel/summary.json,cronusvla_simplerenv_bridge,fixed_foveation_keep50,widowx_spoon_on_towel,50,15,30.0,51.04,7.43143397334963,145.60019540261817,51.04,nan
results_corrected/cronusvla_simplerenv_bridge/fixed_foveation_keep50/widowx_stack_cube/summary.json,cronusvla_simplerenv_bridge,fixed_foveation_keep50,widowx_stack_cube,50,0,0.0,60.0,8.768352949339896,146.1392158223316,60.0,nan
results_corrected/cronusvla_simplerenv_bridge/guarded_reuse_aggressive/widowx_carrot_on_plate/summary.json,cronusvla_simplerenv_bridge,guarded_reuse_aggressive,widowx_carrot_on_plate,50,6,12.0,57.78,4.991479328516871,86.38766577564678,55.84,nan
results_corrected/cronusvla_simplerenv_bridge/guarded_reuse_aggressive/widowx_put_eggplant_in_basket/summary.json,cronusvla_simplerenv_bridge,guarded_reuse_aggressive,widowx_put_eggplant_in_basket,50,49,98.0,30.54,2.838422469003126,92.94114174862888,30.5,nan
results_corrected/cronusvla_simplerenv_bridge/guarded_reuse_aggressive/widowx_spoon_on_towel/summary.json,cronusvla_simplerenv_bridge,guarded_reuse_aggressive,widowx_spoon_on_towel,50,17,34.0,51.58,4.571456568809226,88.62847167136925,50.44,nan
results_corrected/cronusvla_simplerenv_bridge/guarded_reuse_aggressive/widowx_stack_cube/summary.json,cronusvla_simplerenv_bridge,guarded_reuse_aggressive,widowx_stack_cube,50,0,0.0,60.0,5.207397589227185,86.78995982045308,59.38,nan
results_corrected/cronusvla_simplerenv_bridge/guarded_reuse_moderate/widowx_carrot_on_plate/summary.json,cronusvla_simplerenv_bridge,guarded_reuse_moderate,widowx_carrot_on_plate,50,7,14.0,57.84,4.991109121628106,86.2916514804306,57.62,nan
results_corrected/cronusvla_simplerenv_bridge/guarded_reuse_moderate/widowx_put_eggplant_in_basket/summary.json,cronusvla_simplerenv_bridge,guarded_reuse_moderate,widowx_put_eggplant_in_basket,50,47,94.0,34.82,3.223953433856368,92.5891279108664,34.82,nan
results_corrected/cronusvla_simplerenv_bridge/guarded_reuse_moderate/widowx_spoon_on_towel/summary.json,cronusvla_simplerenv_bridge,guarded_reuse_moderate,widowx_spoon_on_towel,50,17,34.0,51.76,4.569981872411445,88.29176724133394,51.52,nan
results_corrected/cronusvla_simplerenv_bridge/guarded_reuse_moderate/widowx_stack_cube/summary.json,cronusvla_simplerenv_bridge,guarded_reuse_moderate,widowx_stack_cube,50,0,0.0,60.0,5.373733092844486,89.56221821407478,59.9,nan
results_corrected/cronusvla_simplerenv_bridge/guarded_reuse_strict/widowx_carrot_on_plate/summary.json,cronusvla_simplerenv_bridge,guarded_reuse_strict,widowx_carrot_on_plate,50,7,14.0,57.48,7.288119213415776,126.79400162518746,57.42,nan
results_corrected/cronusvla_simplerenv_bridge/guarded_reuse_strict/widowx_put_eggplant_in_basket/summary.json,cronusvla_simplerenv_bridge,guarded_reuse_strict,widowx_put_eggplant_in_basket,50,49,98.0,30.44,3.93688332738122,129.3325666025368,30.44,nan
results_corrected/cronusvla_simplerenv_bridge/guarded_reuse_strict/widowx_spoon_on_towel/summary.json,cronusvla_simplerenv_bridge,guarded_reuse_strict,widowx_spoon_on_towel,50,16,32.0,51.02,6.3534718322614205,124.529044144677,51.0,nan
results_corrected/cronusvla_simplerenv_bridge/guarded_reuse_strict/widowx_stack_cube/summary.json,cronusvla_simplerenv_bridge,guarded_reuse_strict,widowx_stack_cube,50,0,0.0,60.0,7.38187988969963,123.03133149499384,59.98,nan
results_corrected/cronusvla_simplerenv_bridge/original/widowx_carrot_on_plate/summary.json,cronusvla_simplerenv_bridge,original,widowx_carrot_on_plate,50,8,16.0,56.7,7.266661451132968,128.1598139529624,56.7,nan
results_corrected/cronusvla_simplerenv_bridge/original/widowx_put_eggplant_in_basket/summary.json,cronusvla_simplerenv_bridge,original,widowx_put_eggplant_in_basket,50,48,96.0,32.08,4.187824394181371,130.54315443208762,32.08,nan
results_corrected/cronusvla_simplerenv_bridge/original/widowx_spoon_on_towel/summary.json,cronusvla_simplerenv_bridge,original,widowx_spoon_on_towel,50,12,24.0,53.44,6.623581365298014,123.9442620751874,53.44,nan
results_corrected/cronusvla_simplerenv_bridge/original/widowx_stack_cube/summary.json,cronusvla_simplerenv_bridge,original,widowx_stack_cube,50,0,0.0,60.0,7.36965162943583,122.82752715726383,60.0,nan
results_corrected/cronusvla_simplerenv_bridge/temporal_fusion_conservative_adaptive/widowx_carrot_on_plate/summary.json,cronusvla_simplerenv_bridge,temporal_fusion_conservative_adaptive,widowx_carrot_on_plate,50,5,10.0,59.12,7.535098615598399,127.45430675910688,59.12,nan
results_corrected/cronusvla_simplerenv_bridge/temporal_fusion_conservative_adaptive/widowx_put_eggplant_in_basket/summary.json,cronusvla_simplerenv_bridge,temporal_fusion_conservative_adaptive,widowx_put_eggplant_in_basket,50,48,96.0,32.68,4.361153173758648,133.4502195152585,32.68,nan
results_corrected/cronusvla_simplerenv_bridge/temporal_fusion_conservative_adaptive/widowx_spoon_on_towel/summary.json,cronusvla_simplerenv_bridge,temporal_fusion_conservative_adaptive,widowx_spoon_on_towel,50,14,28.0,53.02,6.760343966113869,127.50554443820953,53.02,nan
results_corrected/cronusvla_simplerenv_bridge/temporal_fusion_conservative_adaptive/widowx_stack_cube/summary.json,cronusvla_simplerenv_bridge,temporal_fusion_conservative_adaptive,widowx_stack_cube,50,0,0.0,60.0,7.501228589967359,125.02047649945598,60.0,nan
results_corrected/cronusvla_simplerenv_bridge/temporal_fusion_motion_entropy/widowx_carrot_on_plate/summary.json,cronusvla_simplerenv_bridge,temporal_fusion_motion_entropy,widowx_carrot_on_plate,50,5,10.0,59.12,7.48439083337551,126.59659731690645,59.12,nan
results_corrected/cronusvla_simplerenv_bridge/temporal_fusion_motion_entropy/widowx_put_eggplant_in_basket/summary.json,cronusvla_simplerenv_bridge,temporal_fusion_motion_entropy,widowx_put_eggplant_in_basket,50,48,96.0,32.68,4.269784325326327,130.65435512014466,32.68,nan
results_corrected/cronusvla_simplerenv_bridge/temporal_fusion_motion_entropy/widowx_spoon_on_towel/summary.json,cronusvla_simplerenv_bridge,temporal_fusion_motion_entropy,widowx_spoon_on_towel,50,14,28.0,53.02,6.707564721209929,126.51008527366896,53.02,nan
results_corrected/cronusvla_simplerenv_bridge/temporal_fusion_motion_entropy/widowx_stack_cube/summary.json,cronusvla_simplerenv_bridge,temporal_fusion_motion_entropy,widowx_stack_cube,50,0,0.0,60.0,7.534631381705403,125.57718969509006,60.0,nan
results_corrected/cronusvla_simplerenv_bridge/temporal_fusion_task_aware/widowx_carrot_on_plate/summary.json,cronusvla_simplerenv_bridge,temporal_fusion_task_aware,widowx_carrot_on_plate,50,5,10.0,59.12,7.400475741252303,125.1771945408035,59.12,nan
results_corrected/cronusvla_simplerenv_bridge/temporal_fusion_task_aware/widowx_put_eggplant_in_basket/summary.json,cronusvla_simplerenv_bridge,temporal_fusion_task_aware,widowx_put_eggplant_in_basket,50,48,96.0,32.68,4.300468971820083,131.59329779131218,32.68,nan
results_corrected/cronusvla_simplerenv_bridge/temporal_fusion_task_aware/widowx_spoon_on_towel/summary.json,cronusvla_simplerenv_bridge,temporal_fusion_task_aware,widowx_spoon_on_towel,50,14,28.0,53.02,6.755765588497743,127.41919254050816,53.02,nan
results_corrected/cronusvla_simplerenv_bridge/temporal_fusion_task_aware/widowx_stack_cube/summary.json,cronusvla_simplerenv_bridge,temporal_fusion_task_aware,widowx_stack_cube,50,0,0.0,60.0,7.62209994122386,127.03499902039766,60.0,nan
results_corrected/cronusvla_simplerenv_fractal/action_repeat2/google_robot_close_drawer/summary.json,cronusvla_simplerenv_fractal,action_repeat2,google_robot_close_drawer,50,24,48.0,60.32,7.163207294701133,118.7534365832416,30.28,nan
results_corrected/cronusvla_simplerenv_fractal/action_repeat2/google_robot_move_near/summary.json,cronusvla_simplerenv_fractal,action_repeat2,google_robot_move_near,50,50,100.0,41.32,4.24606659720419,102.76056624405106,20.84,nan
results_corrected/cronusvla_simplerenv_fractal/action_repeat2/google_robot_open_drawer/summary.json,cronusvla_simplerenv_fractal,action_repeat2,google_robot_open_drawer,50,22,44.0,67.08,7.768245091000572,115.80568114192862,33.68,nan
results_corrected/cronusvla_simplerenv_fractal/action_repeat2/google_robot_pick_coke_can/summary.json,cronusvla_simplerenv_fractal,action_repeat2,google_robot_pick_coke_can,50,50,100.0,38.42,3.989557418031618,103.84064076084378,19.4,nan
results_corrected/cronusvla_simplerenv_fractal/action_repeat2/google_robot_place_apple_in_closed_top_drawer/summary.json,cronusvla_simplerenv_fractal,action_repeat2,google_robot_place_apple_in_closed_top_drawer,50,0,0.0,80.0,9.098991611055098,113.73739513818873,40.0,nan
results_corrected/cronusvla_simplerenv_fractal/action_repeat4/google_robot_close_drawer/summary.json,cronusvla_simplerenv_fractal,action_repeat4,google_robot_close_drawer,50,10,20.0,73.26,7.076593336737715,96.59559564206545,18.38,nan
results_corrected/cronusvla_simplerenv_fractal/action_repeat4/google_robot_move_near/summary.json,cronusvla_simplerenv_fractal,action_repeat4,google_robot_move_near,50,50,100.0,68.7,5.5838860577601,81.27927303872053,17.26,nan
results_corrected/cronusvla_simplerenv_fractal/action_repeat4/google_robot_open_drawer/summary.json,cronusvla_simplerenv_fractal,action_repeat4,google_robot_open_drawer,50,5,10.0,78.06,7.25766236115247,92.97543378365962,19.54,nan
results_corrected/cronusvla_simplerenv_fractal/action_repeat4/google_robot_pick_coke_can/summary.json,cronusvla_simplerenv_fractal,action_repeat4,google_robot_pick_coke_can,50,50,100.0,70.64,5.9768791007041,84.61040629535816,17.8,nan
results_corrected/cronusvla_simplerenv_fractal/action_repeat4/google_robot_place_apple_in_closed_top_drawer/summary.json,cronusvla_simplerenv_fractal,action_repeat4,google_robot_place_apple_in_closed_top_drawer,50,0,0.0,80.0,7.417942405820359,92.72428007275448,20.0,nan
results_corrected/cronusvla_simplerenv_fractal/depth_pruning1/google_robot_close_drawer/summary.json,cronusvla_simplerenv_fractal,depth_pruning1,google_robot_close_drawer,50,24,48.0,57.4,9.094518870110624,158.4410952980945,57.4,nan
results_corrected/cronusvla_simplerenv_fractal/depth_pruning1/google_robot_move_near/summary.json,cronusvla_simplerenv_fractal,depth_pruning1,google_robot_move_near,50,48,96.0,26.22,3.7097421463625504,141.48520771786997,26.22,nan
results_corrected/cronusvla_simplerenv_fractal/depth_pruning1/google_robot_open_drawer/summary.json,cronusvla_simplerenv_fractal,depth_pruning1,google_robot_open_drawer,50,20,40.0,64.6,10.016423401129432,155.052993825533,64.6,nan
results_corrected/cronusvla_simplerenv_fractal/depth_pruning1/google_robot_pick_coke_can/summary.json,cronusvla_simplerenv_fractal,depth_pruning1,google_robot_pick_coke_can,50,49,98.0,22.62,3.247990126973018,143.5893071164022,22.62,nan
results_corrected/cronusvla_simplerenv_fractal/depth_pruning1/google_robot_place_apple_in_closed_top_drawer/summary.json,cronusvla_simplerenv_fractal,depth_pruning1,google_robot_place_apple_in_closed_top_drawer,50,0,0.0,80.0,12.264072708045132,153.30090885056416,80.0,nan
results_corrected/cronusvla_simplerenv_fractal/depth_pruning2/google_robot_close_drawer/summary.json,cronusvla_simplerenv_fractal,depth_pruning2,google_robot_close_drawer,50,16,32.0,64.88,10.12069117790088,155.99092444360173,64.88,nan
results_corrected/cronusvla_simplerenv_fractal/depth_pruning2/google_robot_move_near/summary.json,cronusvla_simplerenv_fractal,depth_pruning2,google_robot_move_near,50,47,94.0,28.66,3.965419145920314,138.3607517767032,28.66,nan
results_corrected/cronusvla_simplerenv_fractal/depth_pruning2/google_robot_open_drawer/summary.json,cronusvla_simplerenv_fractal,depth_pruning2,google_robot_open_drawer,50,18,36.0,70.08,10.68215914215427,152.42806995083146,70.08,nan
results_corrected/cronusvla_simplerenv_fractal/depth_pruning2/google_robot_pick_coke_can/summary.json,cronusvla_simplerenv_fractal,depth_pruning2,google_robot_pick_coke_can,50,48,96.0,23.34,3.23110110049136,138.43620824727336,23.34,nan
results_corrected/cronusvla_simplerenv_fractal/depth_pruning2/google_robot_place_apple_in_closed_top_drawer/summary.json,cronusvla_simplerenv_fractal,depth_pruning2,google_robot_place_apple_in_closed_top_drawer,50,0,0.0,80.0,11.936251883315855,149.20314854144817,80.0,nan
results_corrected/cronusvla_simplerenv_fractal/depth_pruning4/google_robot_close_drawer/summary.json,cronusvla_simplerenv_fractal,depth_pruning4,google_robot_close_drawer,50,18,36.0,65.16,9.820249228752218,150.70977944678052,65.16,nan
results_corrected/cronusvla_simplerenv_fractal/depth_pruning4/google_robot_move_near/summary.json,cronusvla_simplerenv_fractal,depth_pruning4,google_robot_move_near,50,48,96.0,27.14,3.6382375375181435,134.05444132343933,27.14,nan
results_corrected/cronusvla_simplerenv_fractal/depth_pruning4/google_robot_open_drawer/summary.json,cronusvla_simplerenv_fractal,depth_pruning4,google_robot_open_drawer,50,12,24.0,73.06,10.61640472334344,145.31076818154173,73.06,nan
results_corrected/cronusvla_simplerenv_fractal/depth_pruning4/google_robot_pick_coke_can/summary.json,cronusvla_simplerenv_fractal,depth_pruning4,google_robot_pick_coke_can,50,50,100.0,24.54,3.288185976720415,133.99290858681397,24.54,nan
results_corrected/cronusvla_simplerenv_fractal/depth_pruning4/google_robot_place_apple_in_closed_top_drawer/summary.json,cronusvla_simplerenv_fractal,depth_pruning4,google_robot_place_apple_in_closed_top_drawer,50,0,0.0,80.0,11.525198267842644,144.06497834803304,80.0,nan
results_corrected/cronusvla_simplerenv_fractal/fixed_foveation_keep20/google_robot_close_drawer/summary.json,cronusvla_simplerenv_fractal,fixed_foveation_keep20,google_robot_close_drawer,50,25,50.0,56.76,10.576376218693332,186.33502851820526,56.76,nan
results_corrected/cronusvla_simplerenv_fractal/fixed_foveation_keep20/google_robot_move_near/summary.json,cronusvla_simplerenv_fractal,fixed_foveation_keep20,google_robot_move_near,50,50,100.0,25.76,4.319650566596538,167.68829839272274,25.76,nan
results_corrected/cronusvla_simplerenv_fractal/fixed_foveation_keep20/google_robot_open_drawer/summary.json,cronusvla_simplerenv_fractal,fixed_foveation_keep20,google_robot_open_drawer,50,11,22.0,72.92,13.140968721257522,180.21076139958205,72.92,nan
results_corrected/cronusvla_simplerenv_fractal/fixed_foveation_keep20/google_robot_pick_coke_can/summary.json,cronusvla_simplerenv_fractal,fixed_foveation_keep20,google_robot_pick_coke_can,50,50,100.0,21.4,3.5872816783026793,167.6299849674149,21.4,nan
results_corrected/cronusvla_simplerenv_fractal/fixed_foveation_keep20/google_robot_place_apple_in_closed_top_drawer/summary.json,cronusvla_simplerenv_fractal,fixed_foveation_keep20,google_robot_place_apple_in_closed_top_drawer,50,0,0.0,80.0,14.169969750822055,177.1246218852757,80.0,nan
results_corrected/cronusvla_simplerenv_fractal/fixed_foveation_keep50/google_robot_close_drawer/summary.json,cronusvla_simplerenv_fractal,fixed_foveation_keep50,google_robot_close_drawer,50,28,56.0,54.88,10.2579498175974,186.91599521861153,54.88,nan
results_corrected/cronusvla_simplerenv_fractal/fixed_foveation_keep50/google_robot_move_near/summary.json,cronusvla_simplerenv_fractal,fixed_foveation_keep50,google_robot_move_near,50,50,100.0,25.24,4.284474175297655,169.74937303081043,25.24,nan
results_corrected/cronusvla_simplerenv_fractal/fixed_foveation_keep50/google_robot_open_drawer/summary.json,cronusvla_simplerenv_fractal,fixed_foveation_keep50,google_robot_open_drawer,50,14,28.0,70.16,12.702934879157691,181.05665449198534,70.16,nan
results_corrected/cronusvla_simplerenv_fractal/fixed_foveation_keep50/google_robot_pick_coke_can/summary.json,cronusvla_simplerenv_fractal,fixed_foveation_keep50,google_robot_pick_coke_can,50,50,100.0,20.2,3.427242507182527,169.66547065260036,20.2,nan
results_corrected/cronusvla_simplerenv_fractal/fixed_foveation_keep50/google_robot_place_apple_in_closed_top_drawer/summary.json,cronusvla_simplerenv_fractal,fixed_foveation_keep50,google_robot_place_apple_in_closed_top_drawer,50,0,0.0,80.0,14.412941224093084,180.16176530116354,80.0,nan
results_corrected/cronusvla_simplerenv_fractal/guarded_reuse_aggressive/google_robot_close_drawer/summary.json,cronusvla_simplerenv_fractal,guarded_reuse_aggressive,google_robot_close_drawer,50,22,44.0,58.0,8.601298753549345,148.29825437154042,50.3,nan
results_corrected/cronusvla_simplerenv_fractal/guarded_reuse_aggressive/google_robot_move_near/summary.json,cronusvla_simplerenv_fractal,guarded_reuse_aggressive,google_robot_move_near,50,50,100.0,26.72,3.8375086541613563,143.6193358593322,26.58,nan
results_corrected/cronusvla_simplerenv_fractal/guarded_reuse_aggressive/google_robot_open_drawer/summary.json,cronusvla_simplerenv_fractal,guarded_reuse_aggressive,google_robot_open_drawer,50,20,40.0,66.0,10.208628947709222,154.67619617741244,63.92,nan
results_corrected/cronusvla_simplerenv_fractal/guarded_reuse_aggressive/google_robot_pick_coke_can/summary.json,cronusvla_simplerenv_fractal,guarded_reuse_aggressive,google_robot_pick_coke_can,50,50,100.0,22.94,3.3190035153832285,144.68193179525844,22.82,nan
results_corrected/cronusvla_simplerenv_fractal/guarded_reuse_aggressive/google_robot_place_apple_in_closed_top_drawer/summary.json,cronusvla_simplerenv_fractal,guarded_reuse_aggressive,google_robot_place_apple_in_closed_top_drawer,50,0,0.0,80.0,12.172001646386924,152.15002057983656,79.34,nan
results_corrected/cronusvla_simplerenv_fractal/guarded_reuse_moderate/google_robot_close_drawer/summary.json,cronusvla_simplerenv_fractal,guarded_reuse_moderate,google_robot_close_drawer,50,20,40.0,61.16,9.525842606895603,155.75282221869855,57.54,nan
results_corrected/cronusvla_simplerenv_fractal/guarded_reuse_moderate/google_robot_move_near/summary.json,cronusvla_simplerenv_fractal,guarded_reuse_moderate,google_robot_move_near,50,50,100.0,27.6,4.003802023199387,145.06529069562995,27.6,nan
results_corrected/cronusvla_simplerenv_fractal/guarded_reuse_moderate/google_robot_open_drawer/summary.json,cronusvla_simplerenv_fractal,guarded_reuse_moderate,google_robot_open_drawer,50,17,34.0,67.0,10.468904316660483,156.25230323373853,66.5,nan
results_corrected/cronusvla_simplerenv_fractal/guarded_reuse_moderate/google_robot_pick_coke_can/summary.json,cronusvla_simplerenv_fractal,guarded_reuse_moderate,google_robot_pick_coke_can,50,50,100.0,23.6,3.407663263126742,144.39251114943823,23.32,nan
results_corrected/cronusvla_simplerenv_fractal/guarded_reuse_moderate/google_robot_place_apple_in_closed_top_drawer/summary.json,cronusvla_simplerenv_fractal,guarded_reuse_moderate,google_robot_place_apple_in_closed_top_drawer,50,0,0.0,80.0,12.265744796483778,153.32180995604722,79.98,nan
results_corrected/cronusvla_simplerenv_fractal/guarded_reuse_strict/google_robot_close_drawer/summary.json,cronusvla_simplerenv_fractal,guarded_reuse_strict,google_robot_close_drawer,50,21,42.0,61.28,9.741647736360319,158.96944739491383,59.68,nan
results_corrected/cronusvla_simplerenv_fractal/guarded_reuse_strict/google_robot_move_near/summary.json,cronusvla_simplerenv_fractal,guarded_reuse_strict,google_robot_move_near,50,50,100.0,27.6,3.9823898569657468,144.2894875712227,27.6,nan
results_corrected/cronusvla_simplerenv_fractal/guarded_reuse_strict/google_robot_open_drawer/summary.json,cronusvla_simplerenv_fractal,guarded_reuse_strict,google_robot_open_drawer,50,15,30.0,67.18,10.501622547577135,156.32066906188055,67.06,nan
results_corrected/cronusvla_simplerenv_fractal/guarded_reuse_strict/google_robot_pick_coke_can/summary.json,cronusvla_simplerenv_fractal,guarded_reuse_strict,google_robot_pick_coke_can,50,50,100.0,23.58,3.3948484175116755,143.97151897844256,23.52,nan
results_corrected/cronusvla_simplerenv_fractal/guarded_reuse_strict/google_robot_place_apple_in_closed_top_drawer/summary.json,cronusvla_simplerenv_fractal,guarded_reuse_strict,google_robot_place_apple_in_closed_top_drawer,50,0,0.0,80.0,12.137166950302198,151.71458687877748,80.0,nan
results_corrected/cronusvla_simplerenv_fractal/original/google_robot_close_drawer/summary.json,cronusvla_simplerenv_fractal,original,google_robot_close_drawer,50,19,38.0,60.08,9.706164764447603,161.5540073975966,60.08,nan
results_corrected/cronusvla_simplerenv_fractal/original/google_robot_move_near/summary.json,cronusvla_simplerenv_fractal,original,google_robot_move_near,50,50,100.0,28.1,4.150215223683045,147.6944919460158,28.1,nan
results_corrected/cronusvla_simplerenv_fractal/original/google_robot_open_drawer/summary.json,cronusvla_simplerenv_fractal,original,google_robot_open_drawer,50,20,40.0,64.14,10.161907816389576,158.433236925313,64.14,nan
results_corrected/cronusvla_simplerenv_fractal/original/google_robot_pick_coke_can/summary.json,cronusvla_simplerenv_fractal,original,google_robot_pick_coke_can,50,50,100.0,24.36,3.5883045025542377,147.30314049894244,24.36,nan
results_corrected/cronusvla_simplerenv_fractal/original/google_robot_place_apple_in_closed_top_drawer/summary.json,cronusvla_simplerenv_fractal,original,google_robot_place_apple_in_closed_top_drawer,50,0,0.0,80.0,12.210767164896243,152.63458956120303,80.0,nan
results_corrected/cronusvla_simplerenv_fractal/temporal_fusion_conservative_adaptive/google_robot_close_drawer/summary.json,cronusvla_simplerenv_fractal,temporal_fusion_conservative_adaptive,google_robot_close_drawer,50,25,50.0,55.6,9.046410220460967,162.70521979246342,55.6,nan
results_corrected/cronusvla_simplerenv_fractal/temporal_fusion_conservative_adaptive/google_robot_move_near/summary.json,cronusvla_simplerenv_fractal,temporal_fusion_conservative_adaptive,google_robot_move_near,50,50,100.0,28.22,4.148669586020987,147.01167916445738,28.22,nan
results_corrected/cronusvla_simplerenv_fractal/temporal_fusion_conservative_adaptive/google_robot_open_drawer/summary.json,cronusvla_simplerenv_fractal,temporal_fusion_conservative_adaptive,google_robot_open_drawer,50,18,36.0,65.98,10.681106959907337,161.88400969850466,65.98,nan
results_corrected/cronusvla_simplerenv_fractal/temporal_fusion_conservative_adaptive/google_robot_pick_coke_can/summary.json,cronusvla_simplerenv_fractal,temporal_fusion_conservative_adaptive,google_robot_pick_coke_can,50,50,100.0,22.88,3.33063873284962,145.5698746874834,22.88,nan
results_corrected/cronusvla_simplerenv_fractal/temporal_fusion_conservative_adaptive/google_robot_place_apple_in_closed_top_drawer/summary.json,cronusvla_simplerenv_fractal,temporal_fusion_conservative_adaptive,google_robot_place_apple_in_closed_top_drawer,50,0,0.0,80.0,12.39247269201558,154.90590865019476,80.0,nan
results_corrected/cronusvla_simplerenv_fractal/temporal_fusion_motion_entropy/google_robot_close_drawer/summary.json,cronusvla_simplerenv_fractal,temporal_fusion_motion_entropy,google_robot_close_drawer,50,25,50.0,55.6,9.073617382799275,163.1945572445913,55.6,nan
results_corrected/cronusvla_simplerenv_fractal/temporal_fusion_motion_entropy/google_robot_move_near/summary.json,cronusvla_simplerenv_fractal,temporal_fusion_motion_entropy,google_robot_move_near,50,50,100.0,28.22,4.146585866999812,146.93784078666948,28.22,nan
results_corrected/cronusvla_simplerenv_fractal/temporal_fusion_motion_entropy/google_robot_open_drawer/summary.json,cronusvla_simplerenv_fractal,temporal_fusion_motion_entropy,google_robot_open_drawer,50,18,36.0,65.98,10.522534707267768,159.48067152573157,65.98,nan
results_corrected/cronusvla_simplerenv_fractal/temporal_fusion_motion_entropy/google_robot_pick_coke_can/summary.json,cronusvla_simplerenv_fractal,temporal_fusion_motion_entropy,google_robot_pick_coke_can,50,50,100.0,22.88,3.3642322792788035,147.0381240943533,22.88,nan
results_corrected/cronusvla_simplerenv_fractal/temporal_fusion_motion_entropy/google_robot_place_apple_in_closed_top_drawer/summary.json,cronusvla_simplerenv_fractal,temporal_fusion_motion_entropy,google_robot_place_apple_in_closed_top_drawer,50,0,0.0,80.0,12.53648111730814,156.70601396635175,80.0,nan
results_corrected/cronusvla_simplerenv_fractal/temporal_fusion_task_aware/google_robot_close_drawer/summary.json,cronusvla_simplerenv_fractal,temporal_fusion_task_aware,google_robot_close_drawer,50,25,50.0,55.6,9.059947676304727,162.94869921411382,55.6,nan
results_corrected/cronusvla_simplerenv_fractal/temporal_fusion_task_aware/google_robot_move_near/summary.json,cronusvla_simplerenv_fractal,temporal_fusion_task_aware,google_robot_move_near,50,50,100.0,28.22,4.131527994025964,146.40425209163587,28.22,nan
results_corrected/cronusvla_simplerenv_fractal/temporal_fusion_task_aware/google_robot_open_drawer/summary.json,cronusvla_simplerenv_fractal,temporal_fusion_task_aware,google_robot_open_drawer,50,18,36.0,65.98,10.538303560449275,159.71966596619092,65.98,nan
results_corrected/cronusvla_simplerenv_fractal/temporal_fusion_task_aware/google_robot_pick_coke_can/summary.json,cronusvla_simplerenv_fractal,temporal_fusion_task_aware,google_robot_pick_coke_can,50,50,100.0,22.88,3.359965380139183,146.85163374734194,22.88,nan
results_corrected/cronusvla_simplerenv_fractal/temporal_fusion_task_aware/google_robot_place_apple_in_closed_top_drawer/summary.json,cronusvla_simplerenv_fractal,temporal_fusion_task_aware,google_robot_place_apple_in_closed_top_drawer,50,0,0.0,80.0,12.41791509129107,155.22393864113837,80.0,nan
results_corrected/minivla_simplerenv/action_repeat2/summary.json,minivla_simplerenv,action_repeat2,combined,200,60,30.0,66.94,6.63571937989851,99.12936032116089,33.545,98.00106431551299
results_corrected/minivla_simplerenv/action_repeat4/summary.json,minivla_simplerenv,action_repeat4,combined,200,58,29.0,66.915,4.956035641364142,74.06464382222434,16.83,98.56058537079294
results_corrected/minivla_simplerenv/depth_pruning1/summary.json,minivla_simplerenv,depth_pruning1,combined,200,37,18.5,67.435,9.842238742049231,145.951490206113,67.435,95.82959349776488
results_corrected/minivla_simplerenv/depth_pruning2/summary.json,minivla_simplerenv,depth_pruning2,combined,200,0,0.0,75.0,10.343772069254774,137.91696092339697,75.0,91.8457490540711
results_corrected/minivla_simplerenv/depth_pruning4/summary.json,minivla_simplerenv,depth_pruning4,combined,200,0,0.0,75.0,9.843157677797862,131.24210237063818,75.0,85.52290744079704
results_corrected/minivla_simplerenv/fixed_foveation_keep20/summary.json,minivla_simplerenv,fixed_foveation_keep20,combined,200,56,28.0,63.365,10.152458043094812,160.22185817241083,63.365,103.55993934601095
results_corrected/minivla_simplerenv/fixed_foveation_keep50/summary.json,minivla_simplerenv,fixed_foveation_keep50,combined,200,70,35.0,62.91,9.83855332516745,156.39092871033938,62.91,98.54296928202507
results_corrected/minivla_simplerenv/guarded_reuse_aggressive/summary.json,minivla_simplerenv,guarded_reuse_aggressive,combined,200,67,33.5,65.37,9.468221214549994,144.8404652677068,62.73,97.81584938015438
results_corrected/minivla_simplerenv/guarded_reuse_moderate/summary.json,minivla_simplerenv,guarded_reuse_moderate,combined,200,72,36.0,64.04,9.37004625739035,146.31552556824406,61.325,99.49526950110028
results_corrected/minivla_simplerenv/guarded_reuse_strict/summary.json,minivla_simplerenv,guarded_reuse_strict,combined,200,77,38.5,62.65,9.117289300425035,145.52736313527592,60.69,97.38878122551152
results_corrected/minivla_simplerenv/original/summary.json,minivla_simplerenv,original,combined,200,72,36.0,63.84,9.541708303380437,149.46284936372865,63.84,97.84639455428851
results_corrected/minivla_simplerenv/temporal_fusion_conservative_adaptive/summary.json,minivla_simplerenv,temporal_fusion_conservative_adaptive,combined,200,77,38.5,63.09,9.375054583184864,148.5981071989993,63.09,97.69986605903888
