path,backbone_dir,configuration,task_or_suite,status,condition,model_name,config_name,task_suite_name,episodes,successes,success_rate,average_reuses,average_policy_calls,len_episode_errors,episode_errors_raw_type,episode_errors_first,claim_scope,implementation_versions,policy_setup,action_statistics_key_top,fusion_is_null,fusion_absent,checkpoint_manifest_absent,depth_calibration.selected_layers,arguments.action_repeat,arguments.action_tokenizer,arguments.attn_backend,arguments.base_model_metadata,arguments.cfg_scale,arguments.checkpoint,arguments.condition,arguments.config_name,arguments.depth_calibration_seed,arguments.depth_calibration_tasks,arguments.depth_indices,arguments.depth_layers,arguments.device,arguments.environment_action_format,arguments.fovea_keep_ratio,arguments.fusion_collect_relevance,arguments.fusion_entropy_protect_fraction,arguments.fusion_event_motion_threshold,arguments.fusion_keyframe_interval,arguments.fusion_max_reuse_fraction,arguments.fusion_motion_threshold,arguments.fusion_protect_radius,arguments.fusion_task_protect_fraction,arguments.max_steps,arguments.model_name,arguments.normalizer,arguments.normalizer_key,arguments.num_ddim_steps,arguments.num_trials_per_task,arguments.output_dir,arguments.predict_action_frames,arguments.resume,arguments.reuse_max_consecutive,arguments.reuse_max_frame_mae,arguments.reuse_max_local_patch_mae,arguments.reuse_min_action_cosine,arguments.reuse_min_translation_norm,arguments.seed,arguments.suite,arguments.tasks,arguments.trials,arguments.vision_checkpoint,arguments.vlm_checkpoint,checkpoint_manifest.action_ensemble_temperature,checkpoint_manifest.action_statistics_key,checkpoint_manifest.attention_backend,checkpoint_manifest.base_vlm,checkpoint_manifest.center_crop,checkpoint_manifest.checkpoint_size_bytes,checkpoint_manifest.image_resolution,checkpoint_manifest.lerobot,checkpoint_manifest.libero_root,checkpoint_manifest.model_id,checkpoint_manifest.native_action_chunk_size,checkpoint_manifest.policy,checkpoint_manifest.policy_setup,checkpoint_manifest.requested_checkpoint,checkpoint_manifest.resolved_checkpoint,checkpoint_manifest.resolved_checkpoint_size_bytes,checkpoint_manifest.task_suite,checkpoint_manifest.transformers,checkpoint_manifest.vision_checkpoint,checkpoint_manifest.vlm,depth_calibration.calibrated,depth_calibration.influence,depth_calibration.mode,depth_calibration.rules.min_gap,depth_calibration.rules.min_layer_fraction,depth_calibration.rules.protect_last,depth_calibration.seed,depth_calibration.tasks,fusion.collect_relevance,fusion.keyframes,fusion.median_reusable_visual_tokens,fusion.representation,fusion.task_relevance_supported
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/minivla_simplerenv/depth_pruning1/summary.json,minivla_simplerenv,depth_pruning1,,completed,depth_pruning,minivla_simplerenv,depth_pruning1,simpler_widowx,200,37,0.185,0.0,67.435,,NoneType,,Task success and timing from SimplerEnv rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,[13],2,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic,depth_pruning,,,,,1,cuda:0,,0.2,False,,,,,,,,150,,,,,50,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/minivla_simplerenv_depth_pruning_50,,,,,,,,42,,,,,,,bridge_dataset,,prism-qwen25-extra-dinosiglip-224px+0_5b,False,,224,,,prism-qwen25-extra-dinosiglip-224px+0_5b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic/checkpoints/step-362500-epoch-21-loss=0.2259.pt,5554882540,simpler_widowx,,,,,"[0.14817626774311066, 0.04301217198371887, 0.01849733293056488, 0.01711106300354004, 0.01467868685722351, 0.01693706214427948, 0.01398611068725586, 0.013174578547477722, 0.018696963787078857, 0.01890990138053894, 0.018763810396194458, 0.01155167818069458, 0.013641640543937683, 0.009715631604194641, 0.03628149628639221, 0.019435152411460876, 0.04481019079685211, 0.03086298704147339, 0.04003442823886871, 0.053421348333358765, 0.08763644099235535, 0.08497366309165955, 0.08615285158157349, 0.24608956277370453]",,,,,,,False,0,0.0,,
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/minivla_simplerenv/depth_pruning2/summary.json,minivla_simplerenv,depth_pruning2,,completed,depth_pruning,minivla_simplerenv,depth_pruning2,simpler_widowx,200,0,0.0,0.0,75.0,,NoneType,,Task success and timing from SimplerEnv rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,"[11, 13]",2,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic,depth_pruning,,,,,2,cuda:0,,0.2,False,,,,,,,,150,,,,,50,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/minivla_simplerenv_depth_pruning_2_50,,,,,,,,42,,,,,,,bridge_dataset,,prism-qwen25-extra-dinosiglip-224px+0_5b,False,,224,,,prism-qwen25-extra-dinosiglip-224px+0_5b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic/checkpoints/step-362500-epoch-21-loss=0.2259.pt,5554882540,simpler_widowx,,,,,"[0.14817626774311066, 0.04301217198371887, 0.01849733293056488, 0.01711106300354004, 0.01467868685722351, 0.01693706214427948, 0.01398611068725586, 0.013174578547477722, 0.018696963787078857, 0.01890990138053894, 0.018763810396194458, 0.01155167818069458, 0.013641640543937683, 0.009715631604194641, 0.03628149628639221, 0.019435152411460876, 0.04481019079685211, 0.03086298704147339, 0.04003442823886871, 0.053421348333358765, 0.08763644099235535, 0.08497366309165955, 0.08615285158157349, 0.24608956277370453]",,,,,,,False,0,0.0,,
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/minivla_simplerenv/depth_pruning4/summary.json,minivla_simplerenv,depth_pruning4,,completed,depth_pruning,minivla_simplerenv,depth_pruning4,simpler_widowx,200,0,0.0,0.0,75.0,,NoneType,,Task success and timing from SimplerEnv rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,"[7, 9, 11, 13]",2,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic,depth_pruning,,,,,4,cuda:0,,0.2,False,,,,,,,,150,,,,,50,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/minivla_simplerenv_depth_pruning_4_50,,,,,,,,42,,,,,,,bridge_dataset,,prism-qwen25-extra-dinosiglip-224px+0_5b,False,,224,,,prism-qwen25-extra-dinosiglip-224px+0_5b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic/checkpoints/step-362500-epoch-21-loss=0.2259.pt,5554882540,simpler_widowx,,,,,"[0.14817626774311066, 0.04301217198371887, 0.01849733293056488, 0.01711106300354004, 0.01467868685722351, 0.01693706214427948, 0.01398611068725586, 0.013174578547477722, 0.018696963787078857, 0.01890990138053894, 0.018763810396194458, 0.01155167818069458, 0.013641640543937683, 0.009715631604194641, 0.03628149628639221, 0.019435152411460876, 0.04481019079685211, 0.03086298704147339, 0.04003442823886871, 0.053421348333358765, 0.08763644099235535, 0.08497366309165955, 0.08615285158157349, 0.24608956277370453]",,,,,,,False,0,0.0,,
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/minivla_simplerenv/fixed_foveation_keep20/summary.json,minivla_simplerenv,fixed_foveation_keep20,,completed,fixed_foveation,minivla_simplerenv,fixed_foveation_keep20,simpler_widowx,200,56,0.28,0.0,63.365,,NoneType,,Task success and timing from SimplerEnv rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,[],2,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic,fixed_foveation,,,,,1,cuda:0,,0.2,False,,,,,,,,150,,,,,50,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/minivla_simplerenv_fixed_foveation_50,,,,,,,,42,,,,,,,bridge_dataset,,prism-qwen25-extra-dinosiglip-224px+0_5b,False,,224,,,prism-qwen25-extra-dinosiglip-224px+0_5b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic/checkpoints/step-362500-epoch-21-loss=0.2259.pt,5554882540,simpler_widowx,,,,,,,,,,,,False,0,0.0,,
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/minivla_simplerenv/fixed_foveation_keep50/summary.json,minivla_simplerenv,fixed_foveation_keep50,,completed,fixed_foveation,minivla_simplerenv,fixed_foveation_keep50,simpler_widowx,200,70,0.35,0.0,62.91,,NoneType,,Task success and timing from SimplerEnv rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,[],2,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic,fixed_foveation,,,,,1,cuda:0,,0.5,False,,,,,,,,150,,,,,50,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/minivla_simplerenv_fixed_foveation_50pct_50,,,,,,,,42,,,,,,,bridge_dataset,,prism-qwen25-extra-dinosiglip-224px+0_5b,False,,224,,,prism-qwen25-extra-dinosiglip-224px+0_5b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic/checkpoints/step-362500-epoch-21-loss=0.2259.pt,5554882540,simpler_widowx,,,,,,,,,,,,False,0,0.0,,
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/minivla_simplerenv/guarded_reuse_aggressive/summary.json,minivla_simplerenv,guarded_reuse_aggressive,,completed,guarded_action_reuse,minivla_simplerenv,guarded_reuse_aggressive,simpler_widowx,200,67,0.335,2.64,62.73,,NoneType,,Task success and timing from SimplerEnv rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,[],2,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic,guarded_action_reuse,,,,,1,cuda:0,,0.2,False,,,,,,,,150,,,,,50,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/minivla_simplerenv_guarded_action_reuse_aggressive_50,,,2,0.02,0.05,0.98,0.01,42,,,,,,,bridge_dataset,,prism-qwen25-extra-dinosiglip-224px+0_5b,False,,224,,,prism-qwen25-extra-dinosiglip-224px+0_5b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic/checkpoints/step-362500-epoch-21-loss=0.2259.pt,5554882540,simpler_widowx,,,,,,,,,,,,False,0,0.0,,
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/minivla_simplerenv/guarded_reuse_moderate/summary.json,minivla_simplerenv,guarded_reuse_moderate,,completed,guarded_action_reuse,minivla_simplerenv,guarded_reuse_moderate,simpler_widowx,200,72,0.36,2.715,61.325,,NoneType,,Task success and timing from SimplerEnv rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,[],2,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic,guarded_action_reuse,,,,,1,cuda:0,,0.2,False,,,,,,,,150,,,,,50,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/minivla_simplerenv_guarded_action_reuse_moderate_50,,,1,0.015,0.04,0.99,0.01,42,,,,,,,bridge_dataset,,prism-qwen25-extra-dinosiglip-224px+0_5b,False,,224,,,prism-qwen25-extra-dinosiglip-224px+0_5b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic/checkpoints/step-362500-epoch-21-loss=0.2259.pt,5554882540,simpler_widowx,,,,,,,,,,,,False,0,0.0,,
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/minivla_simplerenv/guarded_reuse_strict/summary.json,minivla_simplerenv,guarded_reuse_strict,,completed,guarded_action_reuse,minivla_simplerenv,guarded_reuse_strict,simpler_widowx,200,77,0.385,1.96,60.69,,NoneType,,Task success and timing from SimplerEnv rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,[],2,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic,guarded_action_reuse,,,,,1,cuda:0,,0.2,False,,,,,,,,150,,,,,50,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/minivla_simplerenv_guarded_action_reuse_50,,,,,,,,42,,,,,,,bridge_dataset,,prism-qwen25-extra-dinosiglip-224px+0_5b,False,,224,,,prism-qwen25-extra-dinosiglip-224px+0_5b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic/checkpoints/step-362500-epoch-21-loss=0.2259.pt,5554882540,simpler_widowx,,,,,,,,,,,,False,0,0.0,,
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/minivla_simplerenv/original/summary.json,minivla_simplerenv,original,,completed,original,minivla_simplerenv,original,simpler_widowx,200,72,0.36,0.0,63.84,,NoneType,,Task success and timing from SimplerEnv rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,[],2,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic,original,,,,,1,cuda:0,,0.2,False,,,,,,,,150,,,,,50,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/minivla_simplerenv_original_50,,,,,,,,42,,,,,,,bridge_dataset,,prism-qwen25-extra-dinosiglip-224px+0_5b,False,,224,,,prism-qwen25-extra-dinosiglip-224px+0_5b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic/checkpoints/step-362500-epoch-21-loss=0.2259.pt,5554882540,simpler_widowx,,,,,,,,,,,,False,0,0.0,,
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/minivla_simplerenv/temporal_fusion_conservative_adaptive/summary.json,minivla_simplerenv,temporal_fusion_conservative_adaptive,,completed,temporal_fusion,minivla_simplerenv,temporal_fusion_conservative_adaptive,simpler_widowx,200,77,0.385,0.0,63.09,,NoneType,,Task success and timing from SimplerEnv rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,[],2,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic,temporal_fusion,,,,,1,cuda:0,,0.2,False,0.15,0.03,2,0.25,0.01,1,0.2,150,,,,,50,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/minivla_simplerenv_temporal_fusion_conservative_50,,,1,0.01,0.03,0.995,0.01,42,,,,,,,bridge_dataset,,prism-qwen25-extra-dinosiglip-224px+0_5b,False,,224,,,prism-qwen25-extra-dinosiglip-224px+0_5b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic/checkpoints/step-362500-epoch-21-loss=0.2259.pt,5554882540,simpler_widowx,,,,,,,,,,,,False,11417,64.0,,
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/minivla_simplerenv/temporal_fusion_motion_entropy/summary.json,minivla_simplerenv,temporal_fusion_motion_entropy,,completed,temporal_fusion,minivla_simplerenv,temporal_fusion_motion_entropy,simpler_widowx,200,78,0.39,0.0,61.165,,NoneType,,Task success and timing from SimplerEnv rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,[],2,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic,temporal_fusion,,,,,1,cuda:0,,0.2,False,,,,,,,,150,,,,,50,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/minivla_simplerenv_temporal_fusion_50,,,,,,,,42,,,,,,,bridge_dataset,,prism-qwen25-extra-dinosiglip-224px+0_5b,False,,224,,,prism-qwen25-extra-dinosiglip-224px+0_5b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic/checkpoints/step-362500-epoch-21-loss=0.2259.pt,5554882540,simpler_widowx,,,,,,,,,,,,False,4102,107.0,,
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/minivla_simplerenv/temporal_fusion_task_aware/summary.json,minivla_simplerenv,temporal_fusion_task_aware,,completed,temporal_fusion,minivla_simplerenv,temporal_fusion_task_aware,simpler_widowx,200,71,0.355,0.0,63.64,,NoneType,,Task success and timing from SimplerEnv rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,[],2,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic,temporal_fusion,,,,,1,cuda:0,,0.2,True,0.15,,3,0.5,0.01,1,0.2,150,,,,,50,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/minivla_simplerenv_temporal_fusion_task_aware_50,,,1,0.01,0.03,0.995,0.01,42,,,,,,,bridge_dataset,,prism-qwen25-extra-dinosiglip-224px+0_5b,False,,224,,,prism-qwen25-extra-dinosiglip-224px+0_5b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/minivla-vq-bridge-prismatic/checkpoints/step-362500-epoch-21-loss=0.2259.pt,5554882540,simpler_widowx,,,,,,,,,,,,True,4267,68.0,,
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/openvla_libero/action_repeat2/libero_10/summary.json,openvla_libero,action_repeat2,libero_10,completed,action_repeat,openvla_libero,action_repeat2,libero_10,100,46,0.46,203.62,203.85,0,int,,Task success and timing from LIBERO rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,[],2,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla_libero/openvla-7b-finetuned-libero-10,action_repeat,action_repeat2,,,,1,cuda:0,,0.2,False,0.15,,3,0.5,0.01,1,0.2,520,openvla_libero,,,,10,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/openvla_libero/action_repeat2/libero_10,,True,1,0.01,0.03,0.995,0.01,42,,"libero_10__task_0,libero_10__task_1,libero_10__task_2,libero_10__task_3,libero_10__task_4,libero_10__task_5,libero_10__task_6,libero_10__task_7,libero_10__task_8,libero_10__task_9",,,,,libero_10,,openvla-7b,False,,224,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/third_party/LIBERO,openvla-7b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla_libero/openvla-7b-finetuned-libero-10,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla_libero/openvla-7b-finetuned-libero-10,15082600832,libero_10,,,,,,,,,,,,False,0,0.0,,
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/openvla_libero/action_repeat2/libero_goal/summary.json,openvla_libero,action_repeat2,libero_goal,completed,action_repeat,openvla_libero,action_repeat2,libero_goal,100,68,0.68,87.42,87.74,0,int,,Task success and timing from LIBERO rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,[],2,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla_libero/openvla-7b-finetuned-libero-goal,action_repeat,action_repeat2,,,,1,cuda:0,,0.2,False,0.15,,3,0.5,0.01,1,0.2,300,openvla_libero,,,,10,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/openvla_libero/action_repeat2/libero_goal,,True,1,0.01,0.03,0.995,0.01,42,,"libero_goal__task_0,libero_goal__task_1,libero_goal__task_2,libero_goal__task_3,libero_goal__task_4,libero_goal__task_5,libero_goal__task_6,libero_goal__task_7,libero_goal__task_8,libero_goal__task_9",,,,,libero_goal,,openvla-7b,False,,224,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/third_party/LIBERO,openvla-7b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla_libero/openvla-7b-finetuned-libero-goal,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla_libero/openvla-7b-finetuned-libero-goal,15082600832,libero_goal,,,,,,,,,,,,False,0,0.0,,
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/openvla_libero/action_repeat2/libero_object/summary.json,openvla_libero,action_repeat2,libero_object,completed,action_repeat,openvla_libero,action_repeat2,libero_object,100,84,0.84,86.74,87.22,0,int,,Task success and timing from LIBERO rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,[],2,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla_libero/openvla-7b-finetuned-libero-object,action_repeat,action_repeat2,,,,1,cuda:0,,0.2,False,0.15,,3,0.5,0.01,1,0.2,280,openvla_libero,,,,10,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/openvla_libero/action_repeat2/libero_object,,True,1,0.01,0.03,0.995,0.01,42,,"libero_object__task_0,libero_object__task_1,libero_object__task_2,libero_object__task_3,libero_object__task_4,libero_object__task_5,libero_object__task_6,libero_object__task_7,libero_object__task_8,libero_object__task_9",,,,,libero_object,,openvla-7b,False,,224,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/third_party/LIBERO,openvla-7b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla_libero/openvla-7b-finetuned-libero-object,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla_libero/openvla-7b-finetuned-libero-object,15082600832,libero_object,,,,,,,,,,,,False,0,0.0,,
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/openvla_libero/action_repeat2/libero_spatial/summary.json,openvla_libero,action_repeat2,libero_spatial,completed,action_repeat,openvla_libero,action_repeat2,libero_spatial,100,72,0.72,70.86,71.19,0,int,,Task success and timing from LIBERO rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,[],2,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla_libero/openvla-7b-finetuned-libero-spatial,action_repeat,action_repeat2,,,,1,cuda:0,,0.2,False,0.15,,3,0.5,0.01,1,0.2,220,openvla_libero,,,,10,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/openvla_libero/action_repeat2/libero_spatial,,True,1,0.01,0.03,0.995,0.01,42,,"libero_spatial__task_0,libero_spatial__task_1,libero_spatial__task_2,libero_spatial__task_3,libero_spatial__task_4,libero_spatial__task_5,libero_spatial__task_6,libero_spatial__task_7,libero_spatial__task_8,libero_spatial__task_9",,,,,libero_spatial,,openvla-7b,False,,224,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/third_party/LIBERO,openvla-7b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla_libero/openvla-7b-finetuned-libero-spatial,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla_libero/openvla-7b-finetuned-libero-spatial,15082600832,libero_spatial,,,,,,,,,,,,False,0,0.0,,
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/openvla_libero/action_repeat4/libero_10/summary.json,openvla_libero,action_repeat4,libero_10,completed,action_repeat,openvla_libero,action_repeat4,libero_10,100,32,0.32,345.78,115.36,0,int,,Task success and timing from LIBERO rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,[],4,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla_libero/openvla-7b-finetuned-libero-10,action_repeat,action_repeat4,,,,1,cuda:0,,0.2,False,0.15,,3,0.5,0.01,1,0.2,520,openvla_libero,,,,10,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/openvla_libero/action_repeat4/libero_10,,True,1,0.01,0.03,0.995,0.01,42,,"libero_10__task_0,libero_10__task_1,libero_10__task_2,libero_10__task_3,libero_10__task_4,libero_10__task_5,libero_10__task_6,libero_10__task_7,libero_10__task_8,libero_10__task_9",,,,,libero_10,,openvla-7b,False,,224,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/third_party/LIBERO,openvla-7b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla_libero/openvla-7b-finetuned-libero-10,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla_libero/openvla-7b-finetuned-libero-10,15082600832,libero_10,,,,,,,,,,,,False,0,0.0,,
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/openvla_libero/action_repeat4/libero_goal/summary.json,openvla_libero,action_repeat4,libero_goal,completed,action_repeat,openvla_libero,action_repeat4,libero_goal,100,60,0.6,144.33,48.41,0,int,,Task success and timing from LIBERO rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,[],4,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla_libero/openvla-7b-finetuned-libero-goal,action_repeat,action_repeat4,,,,1,cuda:0,,0.2,False,0.15,,3,0.5,0.01,1,0.2,300,openvla_libero,,,,10,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/openvla_libero/action_repeat4/libero_goal,,True,1,0.01,0.03,0.995,0.01,42,,"libero_goal__task_0,libero_goal__task_1,libero_goal__task_2,libero_goal__task_3,libero_goal__task_4,libero_goal__task_5,libero_goal__task_6,libero_goal__task_7,libero_goal__task_8,libero_goal__task_9",,,,,libero_goal,,openvla-7b,False,,224,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/third_party/LIBERO,openvla-7b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla_libero/openvla-7b-finetuned-libero-goal,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla_libero/openvla-7b-finetuned-libero-goal,15082600832,libero_goal,,,,,,,,,,,,False,0,0.0,,
